gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
TM4SF5	APOA4	rs8069681	rs1791890	0.7519469409208037
PRDX4	CPE	rs73468194	rs4362851	2.1072800470988646
GTPBP4	ATAD3A	rs145022376	rs9442387	1.2717481559045338
KIF20A	CENPN	rs79812184	rs7206411	2.1072075077962085
DPY19L1	TMEM106B	rs7455465	rs10260419	0.7199782184517005
ROR1	PHLDB2	rs78720768	rs146917711	1.7436240801604954
IL1A	ZFP3	rs74828133	rs8069681	1.3657252704741425
UBXN10	EFHC2	rs10627733	rs144199732	1.9846753985133838
ATG7	THADA	rs1728807	rs13420007	1.25283711969278
ABCG5	CREB3L3	rs13420007	rs34357515	0.610162536098485
KDM3B	FBXO38	rs79812184	rs185652178	2.088080492958886
DAPK3	UBE2J2	rs34357515	rs9442387	2.2916027980832494
ADAT2	WRN	rs199256	rs11451120	2.314337507500749
SLC6A1	CD93	rs1728807	rs169225	1.6203604210637672
BAMBI	JAG1	rs1934363	rs6134303	2.0517329343912936
IL1RN	CD1D	rs74828133	rs3754464	2.3113469155707653
DBN1	TTYH3	rs62397673	rs6461701	1.3484887412383044
PLEKHJ1	TAOK1	rs34357515	rs144055451	1.3891043898195383
BUD13	SIK2	rs1791890	rs4936453	1.626441151833073
SDK1	STOX2	rs6461701	rs11724690	0.878708035283057
RMND5B	UGGT2	rs62397673	rs1164587	5.037065546224213
POMP	MMADHC	rs78950910	rs11684751	0.7199782184517005
NOC2L	NOP14	rs9442387	rs28734075	3.1279030171776463
ANXA2	ABHD15	rs7172033	rs144055451	0.4446924290436974
BBS9	PHF14	rs7455465	rs10260419	1.443113302084206
EIF2S3	PRKX	rs73468194	rs113446565	1.3921236436309101
CPS1	NHLRC1	rs2371271	rs146343288	1.6415897063329732
NMRK2	ASB5	rs34357515	rs113732232	1.0731493106599745
GIT1	DVL1	rs144055451	rs9442387	2.43884664944082
GNAQ	BTLA	rs72745575	rs146917711	2.317497044145604
ANAPC1	NSRP1	rs74828133	rs144055451	0.48687365719378245
APCS	SLC6A1	rs3754464	rs1728807	0.6452839200911242
GTPBP4	XPNPEP1	rs145022376	rs4918665	0.2199933445269085
NUP88	CCNH	rs8069681	rs200529678	2.2133905285840667
PRR7	DVL1	rs62397673	rs9442387	2.5167895332969206
NOP16	NDUFAF4	rs17808848	rs17057973	3.1581127775493902
CLTCL1	CD1D	rs5993791	rs3754464	1.0285057000761872
GPD1L	MAOA	rs28568660	rs144199732	1.0235541770512173
EXOC4	ESYT2	rs11980115	rs142825068	0.6479803966065305
OR10J1	CNOT10	rs3754464	rs28568660	0.5440966251215277
THBD	HLX	rs169225	rs12568748	0.9186818259117855
CADM1	KCNS3	rs1791890	rs75157307	0.594031338357004
KRTAP11-1	PLA2G2E	rs845930	rs10627733	0.7199782184517005
MMP23B	TAGLN	rs9442387	rs1791890	0.2699918319193877
PSMB6	MYBBP1A	rs8069681	rs11426758	2.4423024932902395
CD93	ADAP2	rs169225	rs144055451	0.9695446356470662
GTPBP4	PIP5K1C	rs145022376	rs34357515	1.0353091163653039
NUP88	SHPK	rs8069681	rs11426758	1.1323286678786657
DNAJC3	CUL4A	rs1164587	rs78649302	2.5997454798960593
ECE1	GRK5	rs10627733	rs870274	1.5882394263235522
PLEKHJ1	GIT1	rs34357515	rs144055451	0.47998547896780036
PRKD3	TEX15	rs7559097	rs11451120	1.2289307142807027
ZFHX3	KIF13A	rs8060270	rs146343288	0.4873692644015924
SASH3	CTSL	rs5932545	rs79925169	0.5063134149854935
PLEKHH2	PTPN21	rs13420007	rs243172	0.7199782184517005
RORA	IL18	rs7172033	rs4936453	3.453426267527681
NXT1	RANBP1	rs169225	rs5993791	0.47998547896780036
USP32	USP6	rs12603880	rs8069681	1.8893969029281332
ZDHHC9	RNF113A	rs5932545	rs34350340	1.645200619543509
ATAD3B	B4GALT7	rs9442387	rs62397673	1.0449621569287784
XPNPEP1	TAOK1	rs4918665	rs144055451	1.5106608335961436
CTSL	TAGLN2	rs79925169	rs3754464	1.8773078815261324
DOK3	MNDA	rs62397673	rs3754464	2.268281916334181
GP1BA	EMC6	rs8069681	rs11426758	0.6861610486491603
ZC3H14	CNOT10	rs243172	rs28568660	4.627848227918289
ZNF354B	CAMKK1	rs62397673	rs11426758	2.061957859260937
ZNF423	FBLN1	rs59923016	rs135573	2.6545914849739356
UBE2F	RPE	rs74917072	rs2371271	1.6298423347475968
PACRG	UNC80	rs4709698	rs2371271	0.35998910922585026
NUP153	NQO2	rs146343288	rs7748275	0.9189816290699961
ABHD17B	GNAQ	rs61658193	rs72745575	1.5171987922250756
USP48	SSU72	rs10627733	rs9442387	2.770778428312037
AGRN	CELSR1	rs9442387	rs135573	1.7552293235134235
STT3B	TMED9	rs28568660	rs62397673	0.6235525641947763
CELSR1	RTN4R	rs135573	rs5993791	2.046212036287324
HOXA11	CDX2	rs11973028	rs78950910	2.546157364212142
ICE2	SMC6	rs7172033	rs75157307	2.366800255023675
VHL	CMTM6	rs1728807	rs28568660	1.084191919679286
NUP88	CTNS	rs8069681	rs11426758	1.6478140174041087
SIDT1	CTSL	rs146917711	rs79925169	1.2901190218973324
RABEP1	ITGAE	rs8069681	rs11426758	1.7119809191783144
GYG2	BAMBI	rs113446565	rs1934363	0.4254416745396412
NHP2	CLTB	rs62397673	rs17808848	2.0726705134954084
MAP4K3	SERPINB6	rs7559097	rs7748275	2.193482923457802
TM4SF5	CXCL16	rs8069681	rs11426758	0.7212943069537519
UGGT2	CYP1B1	rs1164587	rs7559097	1.9014338017663004
EMC3	ABHD10	rs1728807	rs146917711	0.47998547896780036
NOD2	IL1RN	rs59923016	rs74828133	2.856933116862674
PDLIM3	ASB5	rs11724690	rs113732232	0.35998910922585026
ZPR1	PTS	rs1791890	rs4936453	1.185126194080521
DEK	UPF3B	rs146343288	rs34350340	2.788303898746398
HOXA13	ASB5	rs11973028	rs113732232	0.9952624967518224
PELP1	DERL2	rs11426758	rs8069681	2.4801961226117513
AKAP12	SMARCA1	rs57960590	rs5932545	0.9012888615666769
EMC3	CMTM6	rs1728807	rs28568660	3.94163193975159
SPPL2B	B4GALT7	rs34357515	rs62397673	1.9968780996814053
ZFHX3	CCT8	rs8060270	rs845930	2.179299208353877
TATDN2	DYNC1LI1	rs1728807	rs28568660	1.3583495932251994
TIMM8B	LSM7	rs4936453	rs34357515	0.5399836638387754
ABHD15	GRPEL2	rs144055451	rs376296328	0.7199782184517005
CCNH	ETF1	rs200529678	rs79812184	3.299903871970304
AGRN	DBN1	rs9442387	rs62397673	3.258492378726208
CDC42EP3	ROR1	rs7559097	rs78720768	2.593199801429321
TNFRSF18	RAMP1	rs9442387	rs74917072	2.382628600854077
GNA11	RGS12	rs34357515	rs28734075	2.231363219449476
PHYKPL	DNAJC18	rs62397673	rs79812184	2.311202889302513
MIB2	BRAT1	rs9442387	rs6461701	1.4566480849699177
THSD7A	MPP7	rs10260419	rs1934363	2.27871816146238
EIF3B	NOP14	rs6461701	rs28734075	1.8821389072972485
CLDN8	GGT3P	rs845930	rs5993791	0.4319869310710203
SGTA	ATAD3A	rs34357515	rs9442387	2.123203861388156
CEP78	ATAD5	rs72745575	rs144055451	2.0479998973304414
DOK3	SCIMP	rs62397673	rs8069681	1.2436494288492062
ATP6V1A	PREPL	rs146917711	rs13420007	2.6632415226199484
SKAP2	SERPINB6	rs11973028	rs7748275	1.440619196314214
PINK1	TAX1BP1	rs10627733	rs11973028	2.563846768769256
TIMM13	CASP3	rs34357515	rs11724690	1.1229765268011873
HOXA1	NUDT12	rs11973028	rs111970895	0.42730911996703025
BACH1	IL1B	rs845930	rs74828133	2.9397111179704134
GNB1L	SPPL2B	rs5993791	rs34357515	0.7322080805448029
LY6G6D	KRTAP11-1	rs72492309	rs845930	0.7199782184517005
PHC3	KLHL15	rs987254	rs73468194	2.2809970759075244
ZNF280C	NKAP	rs5932545	rs34350340	3.4143449268316974
SMARCA1	NUDT12	rs5932545	rs111970895	0.9676275532813414
PRR11	CCNB2	rs12603880	rs7172033	0.3786795111507197
DCC	ATCAY	rs11659469	rs34357515	2.632585625476227
DCC	SFTPA2	rs11659469	rs74477043	1.6294995447354559
GP1BA	TRPV1	rs8069681	rs11426758	2.0512379468224227
CLTCL1	PTPN21	rs5993791	rs243172	0.5999818487097505
HES4	OR10R2	rs9442387	rs3754464	1.1483522823897319
CCNB2	CENPU	rs7172033	rs11724690	1.8764892538347804
NME5	DYNLRB2	rs79812184	rs11150225	0.5399836638387754
CERK	PAM	rs135573	rs111970895	1.0422558923935281
NAPB	BTBD3	rs169225	rs6134303	0.9729191650757076
TIMM13	COMT	rs34357515	rs5993791	0.35998910922585026
F10	DGCR6	rs78649302	rs5993791	0.9410037458919341
PITPNB	NUP50	rs35941888	rs135573	1.7243714009816418
GCSAM	LRRFIP1	rs146917711	rs74917072	1.4833880747919308
NSRP1	PHF14	rs144055451	rs10260419	1.7803097307790168
CD1D	SCIMP	rs3754464	rs8069681	2.072231712769401
INPP5F	ESPNL	rs870274	rs74917072	1.3466763537101931
C1GALT1C1	PRDX4	rs34350340	rs73468194	2.005485918742184
ABCG8	APOC3	rs13420007	rs1791890	3.9494242063442386
DPY19L1	CLDN10	rs7455465	rs1164587	0.629980941145238
DZIP1	PCID2	rs1164587	rs78649302	1.4690319143388613
MERTK	CMTM8	rs74828133	rs28568660	1.3004277559210033
UPF3B	USP1	rs34350340	rs78720768	2.1201824338061406
GPD1L	RPS6KB1	rs28568660	rs12603880	1.7811830166394929
BMPER	HGFAC	rs7455465	rs28734075	0.671416303638155
TENM2	GLI3	rs34470775	rs9791676	2.1786203424853436
FIGNL1	OXSM	rs56236040	rs185335029	0.754454426744237
POMP	RB1	rs78950910	rs9316411	1.277677858556291
USP48	ATAD3A	rs10627733	rs9442387	0.4499863865323128
FANCD2	CDC25C	rs1728807	rs79812184	4.498497195485674
ADAP2	CADM3	rs144055451	rs3754464	0.5399836638387754
CD200	INPP5F	rs146917711	rs870274	2.004088629751835
DNAJC3	SIL1	rs1164587	rs79812184	1.716249717541462
SLTM	TAX1BP1	rs7172033	rs11973028	3.0283703160555806
TP53I13	SIRT6	rs144055451	rs34357515	0.5811231773318968
VTA1	ARMT1	rs199256	rs57960590	0.40243099149749045
CLTB	B4GALT7	rs17808848	rs62397673	1.1772291836923268
SASH3	TNFRSF4	rs5932545	rs9442387	2.8496376317975893
RPL39	TIMM8B	rs34350340	rs4936453	1.870327489962584
EMC3	LRPAP1	rs1728807	rs28734075	1.3656621680577743
ZNF354A	ZNF555	rs62397673	rs34357515	2.005216904879593
BACH1	IL1A	rs845930	rs74828133	2.683163909385041
WDR60	MMADHC	rs142825068	rs11684751	0.6599800335807255
SRSF7	MRPL32	rs7559097	rs9791676	2.886077686613069
RAB18	ZMYND11	rs1934363	rs145022376	1.2115395660137285
OTUD3	DVL1	rs10627733	rs9442387	1.2859364678718332
DLC1	RBPMS	rs80119973	rs11451120	2.0599073230913443
LYAR	ZC3H8	rs28734075	rs74828133	3.8842181090248338
MEF2C	ADGRV1	rs200529678	rs58142303	2.950867807146383
PPM1E	CPE	rs12603880	rs4362851	2.0082464704900613
ZPR1	ALG9	rs1791890	rs4936453	0.499984873924792
APBA3	TNFRSF4	rs34357515	rs9442387	2.2894814120047435
MATK	PHACTR2	rs34357515	rs199256	0.5999818487097505
MNX1	NKX2-2	rs142825068	rs169225	1.9095671311198148
GNB1L	FAAP20	rs5993791	rs9442387	2.3791938433019584
ABCG8	APOA1	rs13420007	rs1791890	3.802135860846309
APOC3	DDC	rs1791890	rs56236040	0.6788868918256792
CDH7	SGCZ	rs3867263	rs80119973	1.5051806962132657
SPATA4	NEK10	rs113732232	rs185335029	0.9016178836921898
PSAT1	HSPA9	rs72745575	rs79812184	0.6386898293045343
ABCG8	ANGPTL3	rs13420007	rs78720768	2.8876526942681964
APOA1	CPS1	rs1791890	rs2371271	1.5802640248938848
F10	CAMK2N1	rs78649302	rs10627733	1.573464193863507
THOP1	UBE2J2	rs34357515	rs9442387	3.1832977787123595
PPIP5K2	RASA1	rs111970895	rs200529678	0.5399836638387754
THOP1	ATAD3B	rs34357515	rs9442387	0.5999818487097505
ABHD17B	CEP78	rs61658193	rs72745575	0.8557144341937981
WASH2P	SIRT6	rs74828133	rs34357515	1.7222023136180322
UBE2D2	PHF14	rs79812184	rs10260419	2.3104118364076576
ATP1B4	ASB5	rs34350340	rs113732232	1.8856506316898254
MMADHC	PRPF4B	rs11684751	rs7748275	2.229692573607467
SLTM	USP16	rs7172033	rs845930	2.57308793133401
MAP4K3	FOXN3	rs7559097	rs243172	2.3476079886482344
DAPK3	PDLIM7	rs34357515	rs62397673	0.6833444057419229
MCMBP	NUP153	rs870274	rs146343288	1.6848482368184428
ABCG8	APOA5	rs13420007	rs1791890	3.6530289800074547
NOP16	POLR1B	rs17808848	rs74828133	0.5399836638387754
PFN1	LRRFIP1	rs8069681	rs74917072	1.6665083976554125
HRH2	COL23A1	rs17808848	rs62397673	0.629980941145238
PPARGC1B	DLAT	rs376296328	rs4936453	0.4319869310710203
PHC3	REL	rs987254	rs70959845	2.2758834917335253
ATP2B2	SNTG1	rs1728807	rs67729017	0.4378245923017098
GABRB3	PTPRN2	rs10400919	rs142825068	2.730802327421578
LYPD6	HOXA9	rs11684751	rs11973028	0.6955337959911178
GRK6	ETF1	rs62397673	rs79812184	0.948201546080313
LY6G6D	KRTAP19-5	rs72492309	rs845930	0.7199782184517005
MAD1L1	ISG15	rs6461701	rs9442387	1.5766110815589047
REEP2	ESPNL	rs79812184	rs74917072	2.16561701268055
NOP16	NXT1	rs17808848	rs169225	0.7199782184517005
APOC3	GLTPD2	rs1791890	rs8069681	2.9228096924242895
HELT	FAM50B	rs11724690	rs7748275	0.47998547896780036
IL18	CDA	rs4936453	rs10627733	1.8232210714625179
TAS1R3	DOK3	rs9442387	rs62397673	1.1659213395461308
GADL1	GABRA5	rs28568660	rs10400919	0.3799885041828419
BACH1	EPC2	rs845930	rs11684751	2.7047321104731883
HES4	SAT1	rs9442387	rs73468194	0.7581579795141253
ADARB2	ATP2B2	rs145022376	rs1728807	0.4378245923017098
TAGLN2	DUSP10	rs3754464	rs12568748	0.47998547896780036
CSNK1A1	CDC23	rs376296328	rs79812184	1.8028630714606557
RNF186	DDC	rs10627733	rs56236040	1.54492387883802
SUCLA2	CUL4A	rs9316411	rs78649302	2.107614506559634
HSCB	TUBD1	rs35941888	rs12603880	1.6581180628181387
OSBPL10	RNF144B	rs28568660	rs146343288	1.5087467743370153
FHL5	CLDN5	rs17057973	rs5993791	2.0875889578785727
GP1BA	PLA2G2D	rs8069681	rs10627733	2.125972986819424
HES4	PRR5	rs9442387	rs135573	1.4648003612098437
FOXD3	NKX3-2	rs78720768	rs200114742	2.1483681376943204
EMC6	KIF1C	rs11426758	rs8069681	2.365104631488717
ATL2	WRN	rs7559097	rs11451120	2.0451392690562904
MLPH	RORA	rs74917072	rs7172033	0.47998547896780036
FHIT	WWOX	rs40409	rs11150225	1.8499904440071728
SLC25A11	PUSL1	rs8069681	rs9442387	1.014316129104822
THBD	GNA15	rs169225	rs34357515	3.4112238712614
MMS22L	RAD51C	rs17057973	rs12603880	4.331874802734783
IL18	GNA15	rs4936453	rs34357515	2.4385854285969355
SLC25A11	SHPK	rs8069681	rs11426758	0.5654475706039479
RSAD2	IL1RN	rs12623068	rs74828133	3.40556369478758
IL1B	INHBA	rs74828133	rs9791676	2.901558633499384
C1GALT1C1	AIFM1	rs34350340	rs5932545	0.6171241872443147
RORA	PYHIN1	rs7172033	rs3754464	2.934064885113964
HNRNPAB	NXT1	rs62397673	rs169225	0.47998547896780036
CARD11	IFI16	rs6461701	rs3754464	3.873217535815024
EIF3B	MIS12	rs6461701	rs8069681	0.4499863865323128
NOP16	UTP14A	rs17808848	rs5932545	5.1298174754268056
NDUFA1	AIFM1	rs34350340	rs5932545	2.5665970980783137
ATAD3A	GNB1L	rs9442387	rs5993791	1.5264039819602502
MRPL40	TIMM8B	rs5993791	rs4936453	1.081322427914568
RABEP1	CAMKK1	rs8069681	rs11426758	0.5399836638387754
ADAMTS18	CD93	rs34344307	rs169225	0.47998547896780036
PELP1	PLD2	rs11426758	rs8069681	1.9301440130578134
PHEX	ADAMTS2	rs73468194	rs62397673	0.5039847529161904
RNF135	HOXA5	rs144055451	rs11973028	1.8168681436873224
APOA4	SLC52A1	rs1791890	rs8069681	1.7798847408457261
LYPD6	MKX	rs11684751	rs1934363	0.7212943069537517
FLT1	COL6A3	rs78950910	rs74917072	1.0448535404423631
ENO3	CPS1	rs8069681	rs2371271	1.6748168637495628
EMC3	LAMP2	rs1728807	rs34350340	3.348116000546175
TBL1XR1	PHC3	rs7644028	rs987254	3.0755922580602175
DERL2	FAF2	rs8069681	rs17808848	3.918010596489072
KLHL17	ZDHHC8	rs9442387	rs5993791	1.3342936266852496
SLC23A1	SLC3A1	rs79812184	rs13420007	2.5808280448021765
IDI2	UPK3A	rs145022376	rs135573	0.3899882016613378
PFN1	NCBP3	rs8069681	rs11426758	1.017531350876623
SLC25A11	CTNS	rs8069681	rs11426758	1.8141550182137651
PCID2	SLC7A1	rs78649302	rs78950910	2.3567438266331644
ADAMTS18	WWOX	rs34344307	rs11150225	2.010618143855272
FOXA2	SFTPA1	rs169225	rs74477043	0.9527631262233839
TP53I13	ZDHHC8	rs144055451	rs5993791	0.4095232371697438
HIGD2A	NDUFA4	rs17808848	rs10260419	0.5399836638387754
RGS12	RAB28	rs28734075	rs200114742	0.5399836638387754
APOO	NDUFA4	rs73468194	rs10260419	0.7199782184517005
TRIM2	MAP2	rs10009522	rs2371271	0.8070963799838986
MIB2	CLTB	rs9442387	rs17808848	0.5999818487097505
GEN1	GDPD1	rs75157307	rs12603880	1.3592440237260275
ATCAY	NSG1	rs34357515	rs28734075	1.6612623134864082
ATP1B4	MYOT	rs34350340	rs79812184	0.35998910922585026
ATAD3A	NOP14	rs9442387	rs28734075	1.4067170284674388
COBL	PRKCZ	rs56236040	rs9442387	1.0804442971993318
GNA15	PDLIM3	rs34357515	rs11724690	0.6508763439739599
USF3	PHC3	rs146917711	rs987254	2.146017101924301
POMP	PSMB6	rs78950910	rs8069681	0.6047817034994284
ATG3	MYNN	rs146917711	rs987254	0.6010785891281265
USP48	UBE2J2	rs10627733	rs9442387	4.647973060371528
BAK1	B3GALT6	rs72492309	rs9442387	1.4679458144294313
ABHD17B	UBE2G1	rs61658193	rs11426758	3.227528471887
ADAMTS2	MXRA8	rs62397673	rs9442387	0.7199782184517005
NME5	DYNC2LI1	rs79812184	rs13420007	0.7355535533890916
USP48	ATAD3B	rs10627733	rs9442387	0.7199782184517005
TTC28	TEX15	rs35941888	rs11451120	0.7212943069537517
TAS1R3	HGFAC	rs9442387	rs28734075	0.5440966251215277
SMG8	RPE	rs12603880	rs2371271	1.5504191187707406
FLT1	IKZF1	rs78950910	rs56236040	2.29772671386851
MAP4K3	LRPPRC	rs7559097	rs13420007	0.5759825747613604
TLE4	GLI3	rs72745575	rs9791676	1.2012472290500231
JAG1	GRB10	rs6134303	rs56236040	2.7636777017985503
EEF2	RMND1	rs34357515	rs57960590	3.5254533116813707
SMNDC1	TIAL1	rs4918665	rs870274	0.47998547896780036
APOC3	CREB3L3	rs1791890	rs34357515	1.949379935645101
HNRNPAB	TSPAN17	rs62397673	rs17808848	0.3899882016613378
APOC3	F7	rs1791890	rs78649302	2.157376237008082
NHP2	FAF2	rs62397673	rs17808848	2.0264649806982256
FHL5	PLA2G5	rs17057973	rs10627733	1.274423128524747
ZNF860	GEN1	rs28568660	rs75157307	0.7212943069537517
CORO6	ENO3	rs144055451	rs8069681	0.5399836638387754
TFDP1	MED4	rs78649302	rs9316411	3.4521763293006176
NDUFA1	TIMM8B	rs34350340	rs4936453	2.824084538373953
PAFAH1B2	TIMM8B	rs1791890	rs4936453	1.754252780775519
HIVEP2	REL	rs199256	rs70959845	2.5996413003991656
GAS1	GLI3	rs79925169	rs9791676	2.078502974367268
ALG9	PCSK7	rs4936453	rs1791890	2.7549206660019543
KIF20A	CCNB2	rs79812184	rs7172033	3.4852356699413978
CAMTA2	PIP5K1C	rs8069681	rs34357515	0.839092125879444
MNX1	BCO1	rs142825068	rs7206411	0.2699918319193877
GRK6	SFXN1	rs62397673	rs17808848	0.39598802014843526
IL1B	FCER1A	rs74828133	rs3754464	2.3988196580513095
FHL5	GABRD	rs17057973	rs9442387	0.6926576794579853
MECOM	GABRA5	rs987254	rs10400919	0.8926056343604444
TMIGD1	RNF186	rs144055451	rs10627733	0.588177577340883
ARFIP1	PRIMPOL	rs10009522	rs11724690	0.800328925606304
CDC25C	GEN1	rs79812184	rs75157307	3.2118645470061393
UPF3B	NSRP1	rs34350340	rs144055451	1.2127246896624022
SPTA1	FHDC1	rs3754464	rs10009522	3.392484984172132
PGM1	SFXN1	rs78720768	rs17808848	2.1680999145129896
NAPB	CAMKK1	rs169225	rs11426758	1.6697972748793644
ZFHX3	MN1	rs8060270	rs35941888	1.5145938193936828
SLC25A4	DBN1	rs11724690	rs62397673	2.176552174112705
LRPAP1	BOD1L1	rs28734075	rs200114742	2.0686088980691832
PELP1	LAMP1	rs11426758	rs78649302	1.6170052451723804
APOC3	PROZ	rs1791890	rs78649302	1.8681592879754942
B4GALT7	TSPAN17	rs62397673	rs17808848	1.892851481580632
SMC6	TAX1BP1	rs75157307	rs11973028	0.691556392110724
CMPK2	TAP1	rs12623068	rs72492309	0.2982766905014188
PLEKHN1	WNT7B	rs9442387	rs135573	1.2907052597611817
C1GALT1C1	LAMP1	rs34350340	rs78649302	0.5399836638387754
KIF20A	NCAPG2	rs79812184	rs142825068	3.5663071647872333
HNRNPAB	RANBP1	rs62397673	rs5993791	1.1603508067451775
AKAP12	DUSP5	rs57960590	rs4918665	2.6494975449228493
CD1E	MZB1	rs3754464	rs79812184	1.7142451623089077
LARP4B	POLR3A	rs145022376	rs74477043	3.260553167550501
MINK1	MYBBP1A	rs8069681	rs11426758	2.363575702639948
BAK1	HP1BP3	rs72492309	rs10627733	2.1499482552333795
SLC7A14	CELSR1	rs987254	rs135573	1.0475555902258826
NUP153	DHX33	rs146343288	rs8069681	1.5812660728597732
SCNN1D	BRAT1	rs9442387	rs6461701	1.4108098556764752
CDK11A	WASH2P	rs9442387	rs74828133	1.2836074730537634
UBE2J2	HP1BP3	rs9442387	rs10627733	1.449403544353045
UPF3B	RBMX2	rs34350340	rs5932545	4.056389012645525
AIM2	RSAD2	rs3754464	rs12623068	3.134846451246972
TRPV1	RNF167	rs11426758	rs8069681	0.6994123481142589
APOO	MRPL40	rs73468194	rs5993791	1.6581180628181387
MATK	COL23A1	rs34357515	rs62397673	0.5999818487097505
ZDHHC9	UPF3B	rs5932545	rs34350340	2.702794496234503
PSMB6	SEC13	rs8069681	rs1728807	2.6424129509220293
MINK1	SF3A2	rs8069681	rs34357515	1.9088815638902006
LARP4B	SOS1	rs145022376	rs7559097	1.5145469233652231
CSNK1A1	FAF2	rs376296328	rs17808848	2.1895912936747908
ITM2B	LRPAP1	rs9316411	rs28734075	1.6464727452482515
C1QBP	MYBBP1A	rs8069681	rs11426758	3.09191672691573
AUTS2	CADM1	rs113494645	rs1791890	2.009477634031446
TM4SF5	RNF186	rs8069681	rs10627733	0.6311325185845328
ZDHHC8	CACTIN	rs5993791	rs34357515	1.230314608677571
RTN4R	IDI1	rs5993791	rs145022376	0.6223642785821757
TAS1R3	AMH	rs9442387	rs34357515	0.8863767004582197
RMND5B	CLTB	rs62397673	rs17808848	0.7199782184517005
SPCS3	MIS12	rs113732232	rs8069681	1.6238292395791065
