gene_name_1	gene_name_2	snp_gene_1	snp_gene_2	weight
ZBTB38	SOX30	rs7650602	rs10866659	3.202077681979821
PSME3	ADAT1	rs62065216	rs4888379	1.4143621123983374
ITK	CCR7	rs10866659	rs34727469	3.0252585943252113
UTP15	PER2	rs34651	rs62191105	2.4484455229058986
CPSF3	DDX46	rs955277	rs62375246	4.5323256357152335
SEC24A	BPNT1	rs62375246	rs11118406	0.45598620501941034
TMED3	GSTM3	rs55676755	rs629619	0.6685512028480076
JAK2	PXK	rs10114763	rs62259026	2.5024014587789782
KLHL42	CIITA	rs11049386	rs56134392	0.709119261809598
RAB7A	RELB	rs2955083	rs72626215	1.7720195315631408
SUFU	HECTD3	rs1570221	rs4660861	1.535410282294325
MREG	CSF3	rs2571445	rs34727469	1.049475025546406
ERCC6L2	PRPF4	rs10760580	rs803923	2.4939848295395888
BCL3	LACC1	rs72626215	rs9525927	1.8721361614597627
PEAK1	SLC38A7	rs55676755	rs8044657	1.4721328851486741
AREG	INPP4B	rs4585380	rs13140176	1.485383833948132
STAT3	PPP1R3B	rs62065216	rs9329170	2.451782172421519
AP1S1	MUTYH	rs2897075	rs4660861	1.2632801296546257
BTBD10	ADGRG6	rs4757118	rs9399401	0.8861248042861767
NAGLU	KAT6B	rs62065216	rs2579762	0.8319847239576563
FST	GREM2	rs1551943	rs11579382	2.523016178056684
GABARAPL2	WDR61	rs4888379	rs55676755	2.3222349376847253
TMED3	PPIE	rs55676755	rs76841360	2.043614877742757
TSC22D1	TIMP3	rs9525927	rs73158393	0.3999878991398336
PCOLCE	CHRM3	rs2897075	rs11579382	0.9571652510335293
GSTM1	TRIP6	rs629619	rs2897075	0.9844164204950945
TNP1	TNFSF15	rs2571445	rs803923	2.5493060773580636
SEC61A2	PDIA5	rs7068966	rs4093840	0.5999818487097505
RIOK2	MKRN2	rs153916	rs2442776	1.246807731496192
TEKT5	REPS1	rs56134392	rs646695	2.193466203837392
TMEM50B	IREB2	rs2096468	rs55676755	1.0078144670476843
PAXBP1	BTBD1	rs2096468	rs10152300	0.49220128698761956
KRT27	KRTAP17-1	rs34727469	rs62065216	4.6093377872051775
RARA	ERAP1	rs34727469	rs153916	1.781140066681072
YWHAH	RMI2	rs73158393	rs56134392	1.5280543074142932
SH3GL3	RAB11FIP4	rs10152300	rs8080772	0.720965284828239
RCC2	DGCR6	rs9435731	rs9617650	1.4822780455447664
TERF2IP	RSPRY1	rs4888379	rs8044657	1.5630885425465681
ZNF655	ORMDL3	rs2897075	rs34727469	2.0256065691901597
PLK3	EREG	rs4660861	rs4585380	2.9825710467970996
FA2H	FLNB	rs4888379	rs62259026	0.730448911040117
LAMTOR4	PSMD3	rs2897075	rs34727469	2.422177218982502
STAT5B	BMP8B	rs62065216	rs76841360	3.240286084281395
COPS2	XRCC5	rs72731149	rs2571445	3.0762836352186276
CSNK2A2	KAT6B	rs8044657	rs2579762	2.30714019559917
PLLP	CYP3A5	rs8044657	rs2897075	0.5399836638387754
LINGO1	SSTR2	rs55676755	rs11655567	1.6423250443054491
GHDC	SLC12A9	rs62065216	rs2897075	1.1826220233046127
CDK5R1	VGF	rs8080772	rs2897075	2.001783119786942
CD3EAP	MCM7	rs72626215	rs2897075	2.693411292524593
KCNJ3	NT5C2	rs72902175	rs1570221	0.5399836638387754
SEC61A2	NR2C1	rs7068966	rs7307510	0.3839883831742403
DRAM2	NR2C1	rs629619	rs7307510	0.8982985153869427
RHOT1	LTA4H	rs8080772	rs7307510	1.8040457797880078
SLC6A11	COL6A3	rs2442776	rs62191105	0.35998910922585026
MARK4	TRIM8	rs72626215	rs1570221	1.533681505854679
PPP2CA	SON	rs62375246	rs2096468	2.615054231138549
KIFC3	ARNTL	rs8044657	rs4757118	0.6158494468997537
IL17RA	KCNC4	rs9617650	rs629619	1.1436164858173283
GSTM3	SLC19A3	rs629619	rs16825267	1.807688312169205
COQ9	ATP6V0A1	rs8044657	rs62065216	0.6171241872443147
EPGN	BCAM	rs4585380	rs72626215	1.3324660015312881
PPP1R1B	TBX3	rs34727469	rs7958945	2.0331617183777766
ERCC6L2	CDC26	rs10760580	rs803923	1.4906203603162156
PKDCC	CDKAL1	rs12466981	rs9350191	0.6642421327681074
COG1	CASC3	rs11655567	rs34727469	2.2399583687059295
RIOK1	AMDHD1	rs1334576	rs7307510	1.2777077841470525
ADK	CEP83	rs2579762	rs7307510	0.5399836638387754
EPHA2	EVI2B	rs9435731	rs8080772	2.223044690484733
WNT5A	DENND6A	rs17759204	rs62259026	1.5633642417319733
CHRM3	SPINK5	rs11579382	rs10037493	1.314524878838451
WNT5A	PCOLCE	rs17759204	rs2897075	1.0003223430132504
MLPH	EVI2B	rs62191105	rs8080772	0.4199872940968253
ATG7	IFT122	rs2442776	rs2955083	1.6100302287173203
TCAP	DUPD1	rs34727469	rs2579762	1.7988880450966973
THSD4	ADCY5	rs1441358	rs4093840	0.5890730878241186
ID2	ERAP2	rs955277	rs153916	1.2524302890653702
MBOAT2	MYCN	rs955277	rs10929386	0.6072466399973158
PTPRM	ME3	rs647097	rs117261012	0.8194503997534106
PSMD7	MLPH	rs4888379	rs62191105	2.132352822217217
GALNT13	F13A1	rs72902175	rs1334576	2.2380779996139117
POLR2C	DNAJC28	rs8044657	rs2096468	0.6369038086303505
KCNA3	HAL	rs629619	rs7307510	0.5399836638387754
RPP14	HPS6	rs62259026	rs1570221	0.7199782184517005
KATNB1	ATP13A2	rs8044657	rs9435731	2.273293133672374
NFKB2	CX3CL1	rs1570221	rs8044657	2.8987358811419996
NUDT1	GOLGA5	rs798565	rs72699855	0.4971278175023647
ACAD9	XRN1	rs2955083	rs7650602	1.2834873818891477
NPNT	EVI2B	rs34712979	rs8080772	1.8848772658162123
ZNF3	CD164	rs2897075	rs2806356	1.898062957812451
MARK1	GLRX	rs11118406	rs153916	1.500569006906034
BPNT1	PLEKHM2	rs11118406	rs9435731	0.41998729409682534
ATP2B2	TMEM135	rs2442776	rs117261012	0.4378245923017098
HSD17B1	TIMP4	rs62065216	rs2442776	0.3076258043672622
TLE4	UACA	rs7866939	rs1441358	1.4973640513394901
PILRB	LEAP2	rs2897075	rs62375246	1.5545617860615075
CARD11	OPTN	rs798565	rs7068966	2.5951784602306707
ZMIZ1	ZNF618	rs721917	rs803923	0.6376243945066891
CIB2	GRPEL2	rs55676755	rs10037493	0.5399836638387754
TMED3	COPS2	rs55676755	rs72731149	1.081387917008913
OPTN	LINGO1	rs7068966	rs55676755	1.5099231470785939
ADAM17	KCNG3	rs955277	rs12466981	1.1498351962522424
EZH1	CROCC	rs62065216	rs9435731	1.696010937764818
KRT26	KRT33B	rs34727469	rs62065216	5.578376870460998
FKBP10	OLIG1	rs62065216	rs2096468	0.5399836638387754
USB1	GPR4	rs8044657	rs72626215	0.5199842688817837
KIFC3	GATA2	rs8044657	rs2955083	0.6280168192707729
MARK4	WIPF2	rs72626215	rs34727469	1.6463972139247276
ZNHIT1	POLR3A	rs2897075	rs721917	0.4499863865323128
BSPRY	PLS1	rs803923	rs7650602	0.5759825747613604
VASP	FOXO3	rs72626215	rs2806356	1.6960710366497795
CTSH	MACC1	rs55676755	rs2040732	2.051196989926207
PNMT	OXSM	rs34727469	rs1529672	2.50908723371392
SMARCAL1	RHBDD1	rs2571445	rs16825267	2.6791411822534643
CSF1	MOCS2	rs629619	rs1551943	1.622066757272742
CAP1	ARNTL	rs76841360	rs4757118	2.7330841341627234
KRT36	GSTM4	rs62065216	rs629619	0.5999818487097505
NPM3	RNF220	rs1570221	rs4660861	0.5999818487097505
LSM11	CCDC91	rs10866659	rs11049386	0.629980941145238
PPP2CA	PSMD3	rs62375246	rs34727469	2.813722270767545
COL27A1	RNF7	rs803923	rs7650602	0.6479803966065305
KCNA10	ADAM19	rs629619	rs10866659	0.23142157021661802
GREM2	CHGA	rs11579382	rs72699855	1.8073536674652089
USP18	TRIM56	rs9617650	rs2897075	1.7415786839899225
BMP6	PLS1	rs1334576	rs7650602	1.8862893888361743
TCF7	GAL3ST4	rs62375246	rs2897075	0.7965732503455205
CD164	ADAM19	rs2806356	rs10866659	1.301948755339369
CDKAL1	OXSM	rs9350191	rs1529672	1.1728924036705737
SMARCE1	NPM1	rs34727469	rs12519165	3.759460212664167
SLC6A11	CYP3A5	rs2442776	rs2897075	0.35998910922585026
MTHFD2L	HUNK	rs4585380	rs2096468	1.4372835332271046
SNRPD2	AP3M1	rs72626215	rs2579762	2.409921574412119
CCDC113	CCDC61	rs8044657	rs72626215	4.7926110001005435
WDR59	SLC39A7	rs4888379	rs2070600	0.7291400744665649
ALAD	CDC42EP4	rs803923	rs11655567	1.5074508184941753
ARF4	TAMM41	rs62259026	rs2442776	1.1154791224651779
TTC37	RFWD3	rs153916	rs4888379	2.4085965105557148
PEAK1	GAB1	rs55676755	rs13140176	1.8371322993606105
PXK	ATP6V0A1	rs62259026	rs62065216	1.3220124086602918
RAMP2	CAMK1D	rs62065216	rs7068966	1.461553379052393
SLC25A36	TWISTNB	rs7650602	rs2040732	0.49010813266158687
RUVBL1	MEPCE	rs2955083	rs2897075	1.8993848275281868
OPTN	GYPA	rs7068966	rs13140176	2.046744770380946
UTP15	CITED2	rs34651	rs646695	2.4429189981087056
EIF2B3	CEP83	rs4660861	rs7307510	0.5656971716406218
FKBP15	RASSF6	rs803923	rs4585380	1.0819414604306277
OVGP1	AOC3	rs629619	rs62065216	0.7902250771245944
CHRNA5	UROD	rs55676755	rs4660861	0.5399836638387754
KCNG3	SLC26A2	rs12466981	rs10037493	1.7653655570892726
EPHB4	ATP6V0A1	rs2897075	rs62065216	2.084555590241543
CXXC4	INPP4B	rs34712979	rs13140176	0.4508089418460949
EZH1	E2F3	rs62065216	rs9350191	2.317810808415537
THRA	HAVCR2	rs34727469	rs10866659	2.711538149000155
RIOK2	SEC63	rs153916	rs2806356	0.5399836638387754
PPP1R13L	HES6	rs72626215	rs62191105	2.600273438146613
TERF2IP	UBE2B	rs4888379	rs62375246	2.87624618663754
USP18	PECR	rs9617650	rs2571445	0.681681685950942
KRT23	HAL	rs34727469	rs7307510	0.7199782184517005
RRAGC	ERI3	rs76841360	rs4660861	2.2058117691852734
SFXN2	CSNK1A1	rs1570221	rs10037493	0.5999818487097505
TEAD1	LDB1	rs4757118	rs1570221	2.9491649161058175
STAT5B	MED24	rs62065216	rs34727469	2.5699839003254725
SMARCE1	STAT3	rs34727469	rs62065216	1.91108030829903
PTPRM	COL6A3	rs647097	rs62191105	1.569970951644108
MYO1D	APOE	rs8080772	rs72626215	1.7928035861916563
VDAC2	GOT2	rs2579762	rs8044657	1.3393519142432762
EPGN	GGT3P	rs4585380	rs9617650	1.439353143910576
SEC61A1	RNF7	rs2955083	rs7650602	0.6029817579532992
CIAPIN1	WNK4	rs8044657	rs62065216	1.2230665244830456
CDK5R1	MSL1	rs8080772	rs34727469	2.2368517056808397
CFAP20	MGLL	rs8044657	rs2955083	1.0624470983865826
CHST12	AGFG1	rs798565	rs16825267	1.7683290276229964
SAMD8	MICALCL	rs2579762	rs4757118	0.4499863865323128
TAF6	NKIRAS2	rs2897075	rs62065216	0.9688279473122129
NPM3	URB1	rs1570221	rs2096468	1.8756227046232516
POLL	TPRA1	rs1570221	rs2955083	1.6366276990663922
EML2	TEFM	rs72626215	rs8080772	0.4319869310710203
AREG	PDHB	rs4585380	rs62259026	0.5815208687494504
RALBP1	CDK17	rs647097	rs7307510	0.7727255551194274
CXCL3	TNIP1	rs4585380	rs979453	2.1881311321201853
SCLY	MYO9A	rs62191105	rs1441358	0.5039847529161904
CDC14B	CDC42EP4	rs10760580	rs11655567	1.3713548800482795
FGF7	KRTAP1-1	rs72731149	rs34727469	0.9907577026769951
SERPINE1	KRT34	rs2897075	rs62065216	1.2553955621123725
AKR1A1	SFXN2	rs4660861	rs1570221	0.6171241872443147
TNPO1	CYFIP2	rs34651	rs10866659	1.918447568286087
SCLY	CHRNA5	rs62191105	rs55676755	0.5399836638387754
SCLY	HSPA4	rs62191105	rs62375246	0.5999818487097505
KRTAP1-4	KRT31	rs34727469	rs62065216	5.056690762102277
CBLC	KIF12	rs72626215	rs803923	0.35998910922585026
CDK5R1	ABHD6	rs8080772	rs62259026	1.7961701959026446
IGFBP2	GSTM3	rs2571445	rs629619	0.8663746649590152
WNT5A	HABP4	rs17759204	rs10760580	2.7037241463478536
CAP1	MICAL2	rs76841360	rs4757118	1.549176467886017
GART	RREB1	rs2096468	rs1334576	1.3458835110192362
PADI2	OXER1	rs9435731	rs12466981	2.0372926275800225
RNF220	SNX18	rs4660861	rs1551943	0.7248645416596282
MFSD2A	EPHB4	rs76841360	rs2897075	2.64034381793854
WDR59	FGGY	rs4888379	rs72673419	0.6076167287221375
PDHB	PECR	rs62259026	rs2571445	2.6020058611796957
NR2E1	IDH3A	rs2806356	rs55676755	0.762104830132215
AFF4	PICALM	rs62375246	rs117261012	1.6859460764292131
TNKS	PLS1	rs9329170	rs7650602	2.0656405300318528
RPS8	NOLC1	rs4660861	rs1570221	2.367416329920271
MTA3	PTCH1	rs12466981	rs10760580	2.47753367875226
CLEC16A	DUSP1	rs56134392	rs12519165	2.086748094751674
ZAN	CXCL1	rs2897075	rs4585380	0.5914106794424683
PTCH2	INPP4B	rs4660861	rs13140176	1.5642618241651793
TRIT1	WDR61	rs76841360	rs55676755	1.8806075251432053
APOE	ELOVL3	rs72626215	rs1570221	2.215653792188648
UBE2B	G3BP1	rs62375246	rs979453	1.8547335617838059
TEAD1	RIOK1	rs4757118	rs1334576	3.4167410903856448
PARP14	STAT5A	rs4093840	rs62065216	1.679970894997366
PELO	GRPEL2	rs1551943	rs10037493	2.164985639644389
NPNT	SPSB4	rs34712979	rs7650602	0.9704109193050978
CDC123	MFF	rs7068966	rs16825267	0.9470713923146672
FBXW11	AGFG1	rs12519165	rs16825267	2.297888839021482
CDK12	ARL3	rs34727469	rs1570221	0.7776520493891736
PPRC1	ZNF367	rs1570221	rs10760580	3.3420281747993217
SLC19A3	GAB1	rs16825267	rs13140176	0.5699827562742629
AFF4	XRCC5	rs62375246	rs2571445	2.206661960194065
SLC6A1	ERCC6L2	rs2442776	rs10760580	1.386604235234413
ZCWPW1	CDKL3	rs2897075	rs62375246	1.6610278216406749
MFHAS1	USP6NL	rs9329170	rs7068966	0.7260387467281788
SAR1B	PDE12	rs62375246	rs62259026	1.4017112482506793
PSMD11	CDK12	rs8080772	rs34727469	2.473769803742954
SEMA5B	MMACHC	rs4093840	rs4660861	0.5399836638387754
ATXN3	TMEM170A	rs72699855	rs4888379	1.924361527124328
AFF4	NF1	rs62375246	rs8080772	0.8704538114891003
TMEM170A	CFAP20	rs4888379	rs8044657	1.8579757000318842
CPSF3	RTCB	rs955277	rs73158393	3.2079354205798296
SH3PXD2B	ATP8B4	rs12519165	rs72731149	2.052432618569277
PSMB8	ERAP2	rs2070600	rs153916	3.2618011184635844
ADAMTS7	STAT5A	rs55676755	rs62065216	3.1442935183771086
PTCD1	WDR61	rs2897075	rs55676755	2.650612409306433
KLHL42	SLC39A7	rs11049386	rs2070600	0.7268496104628488
TMIGD3	GAL3ST4	rs629619	rs2897075	0.6615773343858267
EIF3B	USB1	rs798565	rs8044657	2.0669327809443367
ERBB2	PPP1R37	rs34727469	rs72626215	2.700044807613483
LTA4H	GIPR	rs7307510	rs72626215	1.3263186540396432
NPM3	GSDMB	rs1570221	rs34727469	0.5399836638387754
ITGA2	KRT19	rs1551943	rs62065216	2.0425786601101086
POP7	HPS6	rs2897075	rs1570221	0.7199782184517005
NOVA2	NDRG4	rs72626215	rs8044657	1.0253496074549533
RGS3	MGLL	rs803923	rs2955083	1.908057160976337
CSF1	TIMP4	rs629619	rs2442776	1.852633805848292
ZSCAN21	RFWD3	rs2897075	rs4888379	0.6611864480409391
FKBP15	MLKL	rs803923	rs4888379	2.3262812982510637
CDC14B	SLC27A2	rs10760580	rs72731149	1.1711008245143566
KRT17	NDRG4	rs62065216	rs8044657	2.3261853085525126
INPP4B	IFNAR2	rs13140176	rs2096468	1.8388759944182522
WNT5A	THSD4	rs17759204	rs1441358	1.306313378534071
RPP14	NDUFB1	rs62259026	rs72699855	1.2367354640354855
DMAP1	MED24	rs4660861	rs34727469	3.3087502217595093
BID	GREM2	rs9617650	rs11579382	1.7587863091311806
SESN1	WDR77	rs2806356	rs629619	1.3553317256152733
ORMDL3	CECR2	rs34727469	rs9617650	0.9313073449880738
SEC61A1	LAMTOR5	rs2955083	rs629619	1.9412191795091824
YWHAQ	ERCC2	rs955277	rs72626215	1.7458777268426786
ABCB5	FGD6	rs2040732	rs7307510	1.0696370706613485
KRT10	RAB43	rs34727469	rs2955083	1.298926196075897
SOCS1	COPRS	rs56134392	rs8080772	0.563310004680852
PEAK1	HIVEP2	rs55676755	rs9399401	0.6311325185845328
NPNT	NT5C2	rs34712979	rs1570221	0.47998547896780036
SOCS1	VTA1	rs56134392	rs9399401	0.4425524046331947
WHAMM	TRIM56	rs10152300	rs2897075	0.6256412894969117
BID	SLC35D2	rs9617650	rs10760580	0.29999092435487523
DMPK	ADAMTS7	rs72626215	rs55676755	2.2478404937552545
RIOK2	CPSF3	rs153916	rs955277	2.272893588278154
PNMT	CKM	rs34727469	rs72626215	2.695485439067185
CXCL8	TPRA1	rs4585380	rs2955083	0.8041563658949333
TNXB	CYP17A1	rs2070600	rs1570221	0.890885361658373
ECHDC3	JUP	rs7068966	rs62065216	0.35998910922585026
GOT2	UPF2	rs8044657	rs7068966	2.2698539629802834
ZFP1	ITGB1BP1	rs4888379	rs955277	2.4534161088996447
CAMLG	FBXW11	rs62375246	rs12519165	3.0706896147912737
MLX	ERAP1	rs62065216	rs153916	0.6614559772051466
RIOK2	TEFM	rs153916	rs8080772	1.7581648632640614
DUSP13	TUBA8	rs2579762	rs9617650	1.688435310577065
YWHAH	FBXO38	rs73158393	rs10037493	1.561145107036733
KCNH4	AP3B2	rs62065216	rs10152300	2.056711484184153
PDIA5	CDC6	rs4093840	rs34727469	1.587197200207131
OVGP1	SLC6A11	rs629619	rs2442776	0.29999092435487523
AFP	ARHGEF10L	rs4585380	rs9435731	0.47998547896780036
HOMER2	TNFSF15	rs10152300	rs803923	2.3124877839712887
HPS6	MED7	rs1570221	rs10866659	0.5399836638387754
SH3GL3	HHIP	rs10152300	rs13140176	1.417065980911858
TRIM8	STK10	rs1570221	rs12519165	1.7697072969951706
SLMAP	DMAP1	rs62259026	rs4660861	1.4814417904129524
BCL2L13	EED	rs9617650	rs117261012	1.829890394613886
FSTL4	NPNT	rs62375246	rs34712979	1.1185345966636377
MORF4L1	ME3	rs55676755	rs117261012	1.3533067887639367
NUDT1	MCM10	rs798565	rs7068966	2.711160258460149
WDR61	ANKRA2	rs55676755	rs34651	1.8155266495438276
SPARC	TLX3	rs979453	rs12519165	1.0132315849950633
EIF1	RUVBL1	rs62065216	rs2955083	1.9135783713186358
JADE2	HEYL	rs62375246	rs76841360	0.47998547896780036
IGFBP4	CXCL1	rs34727469	rs4585380	1.7462953726785333
MEPE	CD53	rs7671261	rs629619	0.41998729409682534
YWHAQ	COX7A2L	rs955277	rs12466981	2.567454710540729
BID	E2F3	rs9617650	rs9350191	2.7440689303612014
PPP1R1B	IGFBP5	rs34727469	rs2571445	2.554491187703775
RPL26L1	EIF2B3	rs12519165	rs4660861	2.281068897836156
NFKB2	SSTR2	rs1570221	rs11655567	1.9696319156578492
LRIF1	FGD6	rs629619	rs7307510	0.5720894187667007
ITGB8	CCL20	rs2040732	rs16825267	1.9920571850514155
MOSPD3	SOCS1	rs2897075	rs56134392	0.4581679571965367
CAMK2G	ARMC2	rs2579762	rs2806356	0.9440728227209139
TET2	EREG	rs34712979	rs4585380	2.2868384307551404
SFXN2	SH3PXD2B	rs1570221	rs12519165	1.293463175136973
NGLY1	KLHL42	rs1529672	rs11049386	3.245817210326299
SYNJ1	TERF2IP	rs2096468	rs4888379	1.5978693047280448
MTA3	CCDC14	rs12466981	rs4093840	0.29999092435487523
TLE3	TBC1D2B	rs1441358	rs55676755	0.7947995864450148
CLINT1	PPP2CA	rs10866659	rs62375246	0.4895851885471564
SPP1	STARD3	rs7671261	rs34727469	2.8371157615656752
SLMAP	MKRN2	rs62259026	rs2442776	0.2699918319193877
VASP	RCC2	rs72626215	rs9435731	2.1794554218410576
USB1	SLC36A1	rs8044657	rs979453	0.5039847529161904
CLCNKB	SLC39A7	rs9435731	rs2070600	2.2578110257224377
GABARAPL2	EZH1	rs4888379	rs62065216	2.119041245058302
RAMP1	CCDC3	rs62191105	rs7068966	1.2421113417617842
MICAL2	RMI2	rs4757118	rs56134392	0.8525350675683508
ALB	CYP3A5	rs4585380	rs2897075	1.2237992830574653
PEAK1	SLC31A1	rs55676755	rs803923	1.1901734662147236
PRKCI	TFDP2	rs7642001	rs7650602	3.2618308894360566
FKBP15	NBAS	rs803923	rs10929386	1.9127666256245293
VCL	BCAR1	rs2579762	rs4888379	2.040799412478787
RNF135	EZH1	rs8080772	rs62065216	2.10298234844578
LRRC49	COASY	rs1441358	rs62065216	0.7199782184517005
SH3GL3	CAMK1D	rs10152300	rs7068966	0.7054927128244757
ADGRG6	FAT2	rs9399401	rs979453	1.0241625277271786
NYAP1	LRIF1	rs2897075	rs629619	0.6228240321481973
APOC1	ARHGEF3	rs72626215	rs62259026	1.1568551583761062
NECAP2	MAST2	rs9435731	rs4660861	0.6599800335807255
RAB17	PPFIBP1	rs62191105	rs11049386	1.2603730858335238
KRT13	ATG7	rs62065216	rs2442776	1.0456099866489843
ADAM17	MACF1	rs955277	rs76841360	2.6031724494892865
KAT2A	MAST2	rs62065216	rs4660861	2.2911087532038135
FMN2	TET2	rs11579382	rs34712979	1.689832382844159
KIFC3	TIMP3	rs8044657	rs73158393	0.2799915293978835
ACHE	RAMP2	rs2897075	rs62065216	2.089031366125112
CHRNA5	SYN3	rs55676755	rs73158393	2.7719834946590254
PPBP	ADAP2	rs4585380	rs8080772	1.7961101379040092
ARHGEF10L	USP38	rs9435731	rs13140176	0.5999818487097505
PTH	GRIN2A	rs4757118	rs56134392	2.8634163684263783
MBD4	APOE	rs2955083	rs72626215	1.8767983817608442
PKDCC	CDC42EP4	rs12466981	rs11655567	1.3996930373626948
RRAGC	OPTN	rs76841360	rs7068966	3.0077459673521205
GSTM4	DNAJC15	rs629619	rs9525927	0.7199782184517005
PSMD11	CLINT1	rs8080772	rs10866659	2.3685075344323745
HAL	EREG	rs7307510	rs4585380	1.0279627794515493
YWHAQ	PPP1R3B	rs955277	rs9329170	1.9766420735527275
MFF	HSD17B11	rs16825267	rs7671261	0.7337210024739972
GOT2	IREB2	rs8044657	rs55676755	1.0886214615094185
RCC2	ADAM17	rs9435731	rs955277	2.6499521078074304
KCNH4	CD3EAP	rs62065216	rs72626215	0.5460915678486851
KCNMA1	HYKK	rs721917	rs55676755	0.4199872940968253
RUVBL1	TAMM41	rs2955083	rs2442776	1.243367002159934
POLL	BTBD1	rs1570221	rs10152300	1.8840695313899958
LAMTOR4	PDIA5	rs2897075	rs4093840	1.6283819422285548
UTP15	CSNK1A1	rs34651	rs10037493	2.281774220702458
COL27A1	BCAM	rs803923	rs72626215	0.7199782184517005
ZMIZ1	MGLL	rs721917	rs2955083	1.414110550358342
ACHE	AMDHD1	rs2897075	rs7307510	1.7841098835575186
HMG20A	CEPT1	rs55676755	rs629619	0.35998910922585026
CBLC	CACNA2D3	rs72626215	rs17759204	1.8939463903237717
PPT1	SPINK5	rs76841360	rs10037493	1.6541500071310167
THSD4	FBLN5	rs1441358	rs72699855	3.5638252921732567
ERGIC1	CYP2J2	rs12519165	rs72673419	0.6685512028480076
CELF2	MFF	rs7068966	rs16825267	1.515774494313989
SEC62	EPHB4	rs7642001	rs2897075	1.3417266919539976
HHIP	TGFB2	rs13140176	rs3009947	2.575255345996121
ZNF319	SUFU	rs8044657	rs1570221	2.9302750078929902
NFKB2	CNTNAP1	rs1570221	rs62065216	1.1113504911152827
PPARGC1B	PPA2	rs10037493	rs34712979	1.0320359562762822
IGFBP2	MLKL	rs2571445	rs4888379	1.6377972404694265
DNAJC28	SPEN	rs2096468	rs9435731	0.5399836638387754
KCNA3	GP9	rs629619	rs2955083	0.29999092435487523
SUFU	ZNF503	rs1570221	rs2579762	2.7694026452296394
ERGIC1	CXCL8	rs12519165	rs4585380	2.248982435661795
TRAF3IP1	LARP6	rs62191105	rs1441358	1.4550089280889396
VDAC2	KCNIP2	rs2579762	rs1570221	2.519832711426111
CRABP1	TIMP3	rs55676755	rs73158393	1.0577111185959878
SOCS1	ERAP2	rs56134392	rs153916	1.2931003211155996
LAMTOR4	NR2C1	rs2897075	rs7307510	1.0147343850331727
KCNA2	GRIN2A	rs629619	rs56134392	2.4957875369737432
SFI1	BID	rs73158393	rs9617650	2.0737272218963403
TET2	SLC25A18	rs34712979	rs9617650	0.7302316479657704
SPARCL1	RAMP2	rs7671261	rs62065216	1.4464786532600624
MIEN1	EZH1	rs34727469	rs62065216	1.182542633425485
ASB1	FBXW11	rs62191105	rs12519165	2.80435531116793
PTHLH	TGFB2	rs11049386	rs3009947	2.4268117527856985
RELB	AGFG1	rs72626215	rs16825267	0.49089423985343217
CHRNA5	LSM11	rs55676755	rs10866659	0.6539956423649136
ACLY	NDST2	rs62065216	rs2579762	2.646833973839082
LYPLAL1	PLEKHM2	rs11118406	rs9435731	0.35998910922585026
KAT2A	EIF3B	rs62065216	rs798565	1.5693262253491864
RUVBL1	MED21	rs2955083	rs11049386	1.6088921383715094
KRTAP17-1	PPP4R1	rs62065216	rs647097	0.7199782184517005
